timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
13.00;270.46;0;152638972#0_0;186.48;0.00;26.17;DEFAULT_VEHTYPE;5264.64;2873.50
13.00;274.69;1;152638972#0_0;112.70;0.00;19.47;DEFAULT_VEHTYPE;5338.37;2870.87
13.00;89.66;10;74381050#0_0;18.20;0.00;6.24;DEFAULT_VEHTYPE;18.22;-1.49
13.00;281.75;11;152638972#0_0;7.64;0.00;2.54;DEFAULT_VEHTYPE;5442.35;2856.40
13.00;81.57;2;74381050#0_0;120.84;0.00;19.64;DEFAULT_VEHTYPE;120.52;6.05
13.00;278.62;4;152638972#0_0;57.65;0.00;12.71;DEFAULT_VEHTYPE;5393.12;2865.10
13.00;281.75;6;152638972#0_0;28.02;0.00;8.88;DEFAULT_VEHTYPE;5422.40;2860.55
14.00;267.65;0;152638972#0_0;214.70;0.00;28.22;DEFAULT_VEHTYPE;5236.42;2873.01
14.00;272.62;1;152638972#0_0;133.77;0.00;21.08;DEFAULT_VEHTYPE;5317.34;2872.41
14.00;89.66;10;74381050#0_0;26.99;0.00;8.79;DEFAULT_VEHTYPE;27.01;-1.44
14.00;281.75;11;152638972#0_0;11.55;0.00;3.91;DEFAULT_VEHTYPE;5438.53;2857.19
14.00;89.66;14;74381050#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;5.11;-1.57
14.00;79.76;2;74381050#0_0;141.94;0.00;21.10;DEFAULT_VEHTYPE;141.37;9.30
14.00;276.00;4;152638972#0_0;72.19;0.00;14.54;DEFAULT_VEHTYPE;5378.69;2866.91
14.00;278.62;6;152638972#0_0;39.31;0.00;11.29;DEFAULT_VEHTYPE;5411.25;2862.35
15.00;265.97;0;152638972#0_0;245.25;0.00;30.55;DEFAULT_VEHTYPE;5205.92;2871.10
15.00;271.61;1;152638972#0_0;156.53;0.00;22.76;DEFAULT_VEHTYPE;5294.59;2873.06
15.00;89.66;10;74381050#0_0;37.21;0.00;10.22;DEFAULT_VEHTYPE;37.23;-1.38
15.00;281.75;11;152638972#0_0;17.56;0.00;6.02;DEFAULT_VEHTYPE;5432.64;2858.42
15.00;281.75;13;152638972#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;5444.85;2855.88
15.00;89.66;14;74381050#0_0;6.91;0.00;1.81;DEFAULT_VEHTYPE;6.93;-1.56
15.00;79.23;2;74381050#0_0;164.54;0.00;22.60;DEFAULT_VEHTYPE;163.61;13.42
15.00;276.00;4;152638972#0_0;88.29;0.00;16.11;DEFAULT_VEHTYPE;5362.67;2868.59
15.00;278.62;6;152638972#0_0;52.53;0.00;13.21;DEFAULT_VEHTYPE;5398.18;2864.33
16.00;264.61;0;152638972#0_0;277.96;0.00;32.71;DEFAULT_VEHTYPE;5173.34;2868.16
16.00;270.46;1;152638972#0_0;181.25;0.00;24.72;DEFAULT_VEHTYPE;5269.86;2873.46
16.00;86.71;10;74381050#0_0;49.09;0.00;11.88;DEFAULT_VEHTYPE;49.11;-0.80
16.00;281.75;11;152638972#0_0;25.80;0.00;8.24;DEFAULT_VEHTYPE;5424.57;2860.10
16.00;281.75;13;152638972#0_0;7.50;0.00;2.40;DEFAULT_VEHTYPE;5442.49;2856.37
16.00;89.66;14;74381050#0_0;10.76;0.00;3.84;DEFAULT_VEHTYPE;10.77;-1.54
16.00;77.84;2;74381050#0_0;188.46;0.00;23.92;DEFAULT_VEHTYPE;187.01;18.38
16.00;274.69;4;152638972#0_0;106.69;0.00;18.40;DEFAULT_VEHTYPE;5344.35;2870.38
16.00;276.47;6;152638972#0_0;68.11;0.00;15.59;DEFAULT_VEHTYPE;5382.74;2866.48
17.00;260.80;0;152638972#0_0;310.79;0.00;32.84;DEFAULT_VEHTYPE;5140.73;2864.24
17.00;267.65;1;152638972#0_0;208.12;0.00;26.87;DEFAULT_VEHTYPE;5242.99;2873.28
